symbol,stock_name,timestamp,rank,weight,reason,signal,score,selected,criteria_check_sig_anchor_close_gt_ma_20,criteria_check_sig_anchor_close_pos,criteria_check_sig_anchor_close_vs_ma60,criteria_check_sig_anchor_macd_histogram,criteria_check_sig_anchor_net_flow,criteria_check_sig_anchor_rsi_14,criteria_check_sig_anchor_volume_ratio_20,criteria_check_sig_anchor_volume_ratio_5,criteria_check_sig_explosive_close_gt_ma_20,criteria_check_sig_explosive_close_pos,criteria_check_sig_explosive_net_flow,criteria_check_sig_explosive_price_change_pct,criteria_check_sig_explosive_volume_ratio_20,criteria_check_sig_explosive_volume_ratio_5,criteria_close,criteria_close_pos,criteria_close_vs_ma60,criteria_indicator,criteria_ma_20,criteria_ma_60,criteria_macd_histogram,criteria_net_flow,criteria_price_change_pct,criteria_rsi_14,criteria_selected_setup,criteria_sig_anchor,criteria_sig_explosive,criteria_signal_formula,criteria_strategy,criteria_threshold_sig_anchor_close_pos_min,criteria_threshold_sig_anchor_close_vs_ma60_min,criteria_threshold_sig_anchor_macd_histogram_min,criteria_threshold_sig_anchor_rsi_14_min,criteria_threshold_sig_anchor_volume_ratio_20_min,criteria_threshold_sig_anchor_volume_ratio_5_min,criteria_threshold_sig_explosive_close_pos_min,criteria_threshold_sig_explosive_price_change_pct_min,criteria_threshold_sig_explosive_volume_ratio_20_min,criteria_threshold_sig_explosive_volume_ratio_5_min,criteria_volume_ratio_20,criteria_volume_ratio_5
6231.TWO,系微,2026-03-20,,,buy,buy,1.0,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,270.0,0.9761904761904762,0.2886290418804438,qizhang_signal,206.225,209.525,7.933393284856214,1,0.09756097560975618,79.3388429752066,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,5.614633057739678,2.3890593493214425
6270.TWO,倍微,2026-03-20,,,buy,buy,1.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,26.5,1.0,0.09158312995428841,qizhang_signal,24.340000247955324,24.27666686375936,0.21514212156685597,1,0.0995850448357507,56.63264968503443,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,5.997166741875465,9.978603214409144
6276.TWO,安鈦克,2026-03-20,,,buy,buy,1.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,37.599998474121094,0.6428571428571429,0.027930879747185777,qizhang_signal,33.54499998092651,36.578333441416426,0.535582494718303,1,0.06364922481247559,56.214679037489624,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,16.58321254081089,12.162146740680965
6434.TWO,達輝光電,2026-03-20,,,buy,buy,1.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,7.130000114440918,0.6793893574348353,0.3801781031082876,qizhang_signal,6.06850004196167,5.166000024477641,0.036908721251976806,1,0.13174601564722166,61.53846587926454,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,4.587137071392427,6.340163662585552
6438.TW,迅得,2026-03-20,,,buy,buy,1.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,173.0,1.0,0.17820658342792273,qizhang_signal,152.05,146.83333333333334,1.7947740353399257,1,0.09841269841269851,64.66666666666666,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,6.860490621242877,5.53305441036951
6530.TWO,創威,2026-03-20,,,buy,buy,1.0,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,88.69999694824219,1.0,0.3384974848652429,qizhang_signal,76.25499877929687,66.2683329264323,0.5061325475689649,1,0.09913259358771587,61.3913045324315,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,1.713842558351854,2.154164068231505
6532.TWO,瑞耘,2026-03-20,,,buy,buy,1.0,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,76.5999984741211,1.0,0.309177892794654,qizhang_signal,62.089999961853025,58.509999974568686,1.4717427759646116,1,0.09899572206585194,75.39681418372666,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,3.530311919453332,1.5305633785771957
6559.TWO,研晶,2026-03-20,,,buy,buy,1.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,13.25,0.9142859322684151,0.05570678809938068,qizhang_signal,12.327500057220458,12.550833384195963,0.0663371162687908,1,0.08606559075004694,55.46874802093971,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,3.0492600651812176,3.7555176127048187
6568.TWO,宏觀,2026-03-20,,,buy,buy,1.0,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,217.0,0.6382978723404256,0.4611154752553024,qizhang_signal,178.4,148.51666666666668,2.791545408744316,1,0.05853658536585371,64.82758620689656,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,2.022144848294197,1.5923756297274791
6574.TWO,霈方,2026-03-20,,,buy,buy,1.0,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,133.5,0.8125,0.774282863321142,qizhang_signal,87.39000053405762,75.24166679382324,5.405684676273738,1,0.08536585365853666,98.15745639807193,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,4.995162496151985,1.7163769614718063
6492.TWO,生華科,2026-03-20,,,buy,buy,1.0,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,57.20000076293945,0.787234077090961,0.15736761920765008,qizhang_signal,51.39750022888184,49.422499656677246,0.5368887514605762,1,0.0514705727669611,66.09756356261397,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,2.1650087233794215,2.1353538278397117
6613.TWO,朋億*,2026-03-20,,,buy,buy,1.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,210.0,0.8928571428571429,0.07544196744109888,qizhang_signal,194.175,195.26855595906576,1.5911882293198527,1,0.0714285714285714,63.15789473684211,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,4.016420000094599,6.311940801454939
6705.TWO,振躍精密,2026-03-20,,,buy,buy,1.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,72.5,0.9259256642869556,0.151921191770944,qizhang_signal,61.220000457763675,62.938333384195964,1.0127290794529302,1,0.15999999999999992,70.98976033675575,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,8.777806655660534,6.940623806050502
6854.TW,錼創科技-KY創,2026-03-20,,,buy,buy,1.0,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,143.5,0.6,0.10882163554410829,qizhang_signal,136.5,129.41666666666666,0.2572432389208066,1,0.06296296296296289,50.40650406504066,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,2.2377146728492896,2.4262555223378155
6818.TWO,連騰,2026-03-20,,,buy,buy,1.0,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,72.80000305175781,0.8571429683585151,0.5675860575103673,qizhang_signal,51.295000076293945,46.440833473205565,1.9508108170109466,1,0.22972976543156176,75.8395498886123,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,6.868728655354847,2.7185829752036765
6972.TWO,博瑞達應材,2026-03-20,,,buy,buy,1.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,30.299999237060547,0.874999813735474,0.19076466180450158,qizhang_signal,25.882500076293944,25.445833428700766,0.17103556249020851,1,0.22177420037097928,67.98418453844582,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,22.524341356079706,15.524963414219105
6979.TWO,勝釩,2026-03-20,,,buy,buy,1.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,190.0,0.9230769230769231,0.7976819342875936,qizhang_signal,108.175,105.69166679382325,6.810896894249231,1,0.47859922178988334,88.73873873873873,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,13.609535414290159,6.205810170517416
6990.TWO,華鉬,2026-03-20,,,buy,buy,1.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,56.29999923706055,1.0,1.3939619120868012,qizhang_signal,24.094999885559083,23.517499987284342,3.195052202654648,1,0.47769032786973886,93.15403571209723,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,10.842108063400548,3.1365301777664905
7669.TWO,碩正科技,2026-03-20,,,buy,buy,1.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,809.0,0.9,0.4190078054199433,qizhang_signal,713.65,570.1166666666667,1.6355842656997304,1,0.1158620689655172,59.552495697074015,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,2.1097142869840737,4.171590548344115
7507.TWO,環拓科技,2026-03-20,,,buy,buy,1.0,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,35.0,0.839622906324697,0.06617926650542638,qizhang_signal,27.822500228881836,32.827500120798746,1.0758180704523919,1,0.1419249734293575,69.04761661477657,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,2.9585507318221818,1.684210340655348
7742.TWO,天弘化,2026-03-20,,,buy,buy,1.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,111.0,0.9428571428571428,1.925158112734156,qizhang_signal,48.1875,37.9466667175293,6.258860696174054,1,0.3261649229048287,88.35654511093097,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,10.36702249601996,3.546745663163905
7795.TW,長廣,2026-03-20,,,buy,buy,1.0,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,435.0,1.0,0.29621812222194643,qizhang_signal,396.3,335.59166666666664,-0.7884238324950079,1,0.09987357774968397,55.71428571428571,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,2.8237975330371463,4.592053353857836
7810.TWO,捷創科技,2026-03-20,,,buy,buy,1.0,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,223.5,1.0,-0.02600232423009874,qizhang_signal,202.0,229.46666666666667,4.451717915897042,1,0.0982800982800982,53.284671532846716,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,1.7777392886153072,1.8359657479998621
7815.TWO,新特,2026-03-20,,,buy,buy,1.0,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,294.5,0.9695121951219512,0.796918696293283,qizhang_signal,186.375,163.89166666666668,8.42656941288303,1,0.39573459715639814,74.84536082474227,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,5.351244594815102,2.4377607518014526
7818.TWO,溢泰實業,2026-03-20,,,buy,buy,1.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,103.5,0.71875,-0.01456726577946732,qizhang_signal,96.96499977111816,105.02999992370606,0.6387177872848531,1,0.12134340821160872,55.060726243868686,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,5.106523763298136,3.5197231871709156
7828.TWO,創新服務,2026-03-20,,,buy,buy,1.0,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,1410.0,0.8723404255319149,0.8360171882460175,qizhang_signal,1064.0,767.9666666666667,17.738866406962444,1,0.1701244813278009,65.57377049180329,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,2.2233657326482335,2.5743570962568176
7846.TWO,德揚,2026-03-20,,,buy,buy,1.0,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,81.19999694824219,1.0,0.8957648577034056,qizhang_signal,49.56845111846924,42.83231468200684,3.1330299938906756,1,0.27672954239586267,87.85919447541036,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,3.073786201426235,1.6791928247402161
7856.TWO,漢測,2026-03-20,,,buy,buy,1.0,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,2930.0,1.0,0.8774228686765129,qizhang_signal,2164.75,1560.65,61.69685748242986,1,0.05206463195691202,74.46808510638297,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,2.1866586413492985,2.020362253075096
8068.TWO,全達,2026-03-20,,,buy,buy,1.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,23.649999618530273,0.7021273832723117,-0.004769265207167139,qizhang_signal,22.57249994277954,23.76333325703939,0.1875681599794098,1,0.06772009145973645,51.38121500385263,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,4.646840591952203,5.585801861541384
8110.TW,華東,2026-03-20,,,buy,buy,1.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,63.20000076293945,0.6885248874664025,-0.024239610308072423,qizhang_signal,58.41500034332275,64.77000033060709,1.1025712814862878,1,0.0675675666967912,50.0,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,3.8733841662281034,3.7003511503035926
8359.TWO,錢櫃,2026-03-20,,,buy,buy,1.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,74.5,0.9840002392578855,0.1943249474616855,qizhang_signal,62.57000026702881,62.37833360036214,0.847161288092471,1,0.19967796828604367,88.88888145283283,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,5.59568138438786,12.43205026060831
9957.TWO,燁聯,2026-03-20,,,buy,buy,1.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,6.5,0.852941279592837,0.03939022762462696,qizhang_signal,6.080999970436096,6.253666647275289,0.03397677576442282,1,0.0869565182722325,63.33332671060187,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,6.383321042879964,9.767542164116188
8458.TWO,影一,2026-03-20,,,buy,buy,1.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,17.950000762939453,1.0,-0.027188109881873812,qizhang_signal,17.12249994277954,18.45166670481364,0.17154379192351377,1,0.062130246633727015,57.983198664920245,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,7.285688212255888,28.27036195012811
9136.TW,巨騰-DR,2026-03-20,,,buy,buy,1.0,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,10.899999618530273,0.8749995529652708,0.3444341259607926,qizhang_signal,8.594999957084656,8.107499957084656,0.23487862717229452,1,0.08457705588692699,87.3444021578371,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,2.045317279772091,1.727330585350898
9929.TW,秋雨,2026-03-20,,,buy,buy,1.0,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,15.0,1.0,0.39243444077784084,qizhang_signal,10.977499961853027,10.772499990463256,0.4578647770668621,1,0.0989011296115394,83.33332872621205,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,6.233238545099765,2.400004581166823
